13:05:42.055 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:06:33.102 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:08:06.687 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:11:17.162 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:13:25.278 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:13:48.935 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:14:55.306 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:17:50.101 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:18:26.783 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:18:40.721 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:19:58.029 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:20:33.390 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:21:27.959 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:29:36.449 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:32:05.118 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:33:33.242 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:35:29.734 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:36:08.102 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:36:33.939 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:37:50.551 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:41:31.541 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:41:57.465 ERROR - Unexpected error while parsing XMD response ￿: com.google.gson.JsonSyntaxException: com.google.gson.stream.MalformedJsonException: invalid number or unquoted string near  
12:45:53.940 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:50:20.017 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:51:47.897 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:53:50.064 ERROR - Unexpected error while parsing XMD response ￿: com.google.gson.JsonSyntaxException: com.google.gson.stream.MalformedJsonException: invalid number or unquoted string near  
